Unnamed: 0,Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,photo,x,y,Class_new
227,140-028-X,9,6,30,-5.5,Late II,Games And Toys,Ball,White crystal. Well made and carefully polished. ,Artefacts,Domestic,,68.13691437157924,27.326887650571138,Play/ Spiritual
60,,7,0,19,-16.4,,Doorsill,,"A doorway in the western wall of room 19 is of the same width as the northern door of the wel-room, but its sill is 10 ins. higher.",Floor Features,,,68.1373688,27.32672573,Uncategorized
229,142-066-X,9,5,,-14.6,Intermediate II,Games And Toys,Ball,"Alabaster. Somewhat out of shape through the action of water. Ornamented with incised, concentric circles, regularly arranged like those on the shell balls. ",Artefacts,Domestic,,68.13682597,27.32701586405919,Play/ Spiritual
231,072-002-X,9,7,17,-10.5,Intermediate I,Human Figure,Figurine,"Pottery; with a red slip. This roughly modelled figure represents a very matronly woman nursing an infant at her right breast. The figure of the infant has, however, almost entirely gone and only a portion of the legs remains. The mother had originally two footless pointed legs like the one seen in the photo, but as they could not possibly support her properly, a pedestal was placed behind them, with the help of which despite its being broken the figure still stands upright. The head is very roughly modelled, a mere pinch sufficing to form the nose; and the usual round pellets serve as eyes, though an indentation in the centre of each to represent the pupil is very unusual feature. Possibly this was a votive figure intended to be placed in a shrine, either for the purpose of obtaining offspring or in thanks for the arrival of one. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/072-002-x.png,68.13684339292682,27.32681827002492,Play/ Spiritual
232,142-087-X,4,0,13,-13.7,Intermediate II,Games And Toys,Light red pottery. Decorated with red lines. ,Light red pottery. Decorated with red lines.  ,Artefacts,Domestic,,68.13748153678563,27.32657154220549,Play/ Spiritual
64,079-015-X,7,1,3,-33.3,Early Periods,Animals,Model animal,"Pottery, with a cream slip. Dog with short upright tail, and a very heavy collar. The ears, unfortunately, are broken, but they were eidently pricked. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/079-015-x.png,68.13715852,27.32673193853581,Play/ Spiritual
235,072-003-X,9,10,81,-6.7,Late II,Human Figure,Figurine,"Pottery, once with a red slip. This very roughly fashioned figure is of interest because the left leg, part of which unfortunately missing, was raised to suggest either walking or dancing. The head is flat and the eyes are represented by two slightly elongated discs. There is no nose to speak of, and no attempt at a mouth. The arms are merely added strips of clay, and the figure is not carrying something under the arm as appears at first sight. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/072-003-x.png,68.13711556472455,27.32711609513018,Play/ Spiritual
66,080-022-X,7,1,3,-14.9,Intermediate II,Animals,Model animal,"Pottery, with a cream slip. Though the head of this bird is missing, the graceful carve of the neck and body, and the long broad tail and stout legs identify it with the peacock. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/080-022-x.png,68.13715852,27.32673193853581,Play/ Spiritual
242,110-048-X,4,0,14,-20.2,Intermediate III,Games And Toys,Round Rod,Ivory. Small group of pictographs on one side. ,Artefacts,Domestic,,68.13748153678563,27.32657154220549,Play/ Spiritual
245,065-006-X,4,0,8,-12.4,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/065-006-x.png,68.13748153678563,27.32657154220549,Feeding / holding
76,075-014-X,7,1,3,-29.9,Early Periods,Human Figure,Figurine,"Pottery; no slip. Torso of a woman clasping a baby to her breast which is hidden by a number of necklaces that are arranged in double rows-possibly to represent double strings of beads.- and have their ends brought to the front. These necklaces though apparently continued round the back of the figure are not so in reality. Roughly fashioned, especially the figure of the infant. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/075-014-x.png,68.13715852,27.32673193853581,Play/ Spiritual
255,141-047-X,4,0,79,-5.9,Late II,Games And Toys,Miscellaneous Ivory Object,"Ivory. Polished by wear. The edges are marked with concetric circles in three places, and the front and back are ornamented as illustrated. ",Artefacts,Domestic,,68.13748153678563,27.32657154220549,Play/ Spiritual
98,109-058-X,7,1,3,-33.3,Early Periods,Tools,Spindle-whorls(?),Both top and base slightly concave. ,Artefacts,Craft,,68.13715852,27.32673193853581,Making / Craft / Food
265,072-008-X,9,3,30,-4.9,Late Ib,Human Figure,Figurine,"Pottery, coated liberally with a red wash. This male figure is complete, except for the feet and a small portion of the beard. It is very carefully modelled, save the hands which are merely flattened extrmeities. The oval eyes were set with a slight slant upwards towards the bridge of the nose. The mouth is indicated in the usual way and a very prominent, broad, projecting beard is a distinguishing feature. The hair is represented as a broad flat mass drawn from the forehead in a loop with end secured by a fillet, which when the figure was complete passed across the forehead. Part of the genital organs is missing. The figurine is covered in many places with black patchy deposits which are, however, of too coarse a nature to have been another slip applied over the red wash. Possibly the figure was anointed on a ceremonial occasions with butter which are carbonized. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/072-008-x.png,68.13723189893246,27.326929151802386,Play/ Spiritual
102,100-011-X,7,1,5,-16.9,Intermediate III,Personal Ornament,Hair-pin,Ivory. Greater part of pin missing. Incised lines decorate the head for which see the line drawing and appear once to have been filled in with black. ,Artefacts,Domestic,,68.13715852,27.32673193853581,Beauty / Affect
267,072-009-X,9,3,30,-4.9,Late Ib,Human Figure,Figurine,"Pottery, with no signs of slip. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/072-009-x.png,68.13723189893246,27.326929151802386,Play/ Spiritual
104,109-038-X,7,1,9,-24.4,Early Periods,Tools,Whestones,Dark grey slate. The business end of this short hone is rounded.,Artefacts,Craft,,68.13715852,27.32673193853581,Making / Craft / Food
333,142-045-X,7,1,9,-28.1,Early Periods,Vessels,Vessel,Greenish-grey steatite. Slightly curved fragment of a vessel which probably had two compartments.,Artefacts,Domestic,,68.13715852,27.32673193853581,Feeding / holding
279,109-045-X,10,1,,-31,Early Periods,Household Objects,Stone Rubber,"Material: a hard, white, crystalline stone. Upper surface rounded; base flat. This stone which is evidently a rubber may have been used in preparing skins.",Artefacts,Other,,68.13695734039524,27.326673394270657,Feeding / holding
349,079-027-X,7,1,14,-26.1,Early Periods,Animals,Model animal,"Pottery, with a cream slip. Carefully made model of a bull with the wrinkles above the neck carefully delineated. Horns nearly complete. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/079-027-x.png,68.13715852,27.32673193853581,Play/ Spiritual
284,066-012-X,10,1,2,-12,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-012-x.png,68.13695734039524,27.326673394270657,Feeding / holding
287,072-001-X,4,0,10,-8,Late III,Human Figure,Figurine,"Pottery; no slip. The prominent nose was made by pinching up the front of the pellet-like head so as to form a slight hollow on each side, in which the eyes made of circular flat pellets were placed. The mouth is a mere cut. The back of the head to the right side of the head so that the end can just be seen in the illustration. The breasts are represented by pellets of clay. The arms and the rest of the body below the waist are missing. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/072-001-x.png,68.13748153678563,27.32657154220549,Play/ Spiritual
288,072-010-X,9,3,30,-4.9,Late Ib,Human Figure,Figurine,"Pottery, with no signs of slip. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/072-010-x.png,68.13723189893246,27.326929151802386,Play/ Spiritual
289,073-005-X,9,2,8,-4.3,Late Ib,Human Figure,Figurine,"Bronze. A beautifully modelled foot which may have belonged to a statue similar to the one seen in No.9, 11. The curiously shaped anklet is a pattern is made of silver. The ankle is if anything a little too slender for the size of the foot, but this may have been a convention, for the limbs of both the bronze statues are remarkably thin and attenuated. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/073-005-x.png,68.13703904,27.32700430879081,Play/ Spiritual
293,069-015-X,10,3,4,-10.7,Intermediate I,Pottery - Incised and Painted,,,Artefacts,Other,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/069-015-x.png,68.13672757,27.32667561489865,Feeding / holding
294,073-009-X,9,10,81,-8.6,Late III,Human Figure,Figurine,"Bronze. An exceptionally well-modelled figure of a dancing girl which, unfortunately, has suffered badly from corrosion. The figure now published stands with the feet close together and left arm, which is heavily loaded with bracelets, has the hand on the hip. The right arm is brought in front of the body with the hand curved slightly upwards as if to hold something. The hair appears to have been tied at the back of the head with a part hanging down, but the details are obscured by corrosion. There is a very distinct bow, however, at the nape of the neck. There are no indications of anklets being worn. A tang below the feet served to afflix this little figure to a stand. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/073-009-x.png,68.13711556472455,27.32711609513018,Play/ Spiritual
295,073-010-X,9,10,81,-8.6,Late III,Human Figure,Figurine,"Bronze. An exceptionally well-modelled figure of a dancing girl which, unfortunately, has suffered badly from corrosion. The figure now published stands with the feet close together and left arm, which is heavily loaded with bracelets, has the hand on the hip. The right arm is brought in front of the body with the hand curved slightly upwards as if to hold something. The hair appears to have been tied at the back of the head with a part hanging down, but the details are obscured by corrosion. There is a very distinct bow, however, at the nape of the neck. There are no indications of anklets being worn. A tang below the feet served to afflix this little figure to a stand. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/073-010-x.png,68.13711556472455,27.32711609513018,Play/ Spiritual
296,073-011-X,9,10,81,-8.6,Late III,Human Figure,Figurine,"Bronze. An exceptionally well-modelled figure of a dancing girl which, unfortunately, has suffered badly from corrosion. The figure now published stands with the feet close together and left arm, which is heavily loaded with bracelets, has the hand on the hip. The right arm is brought in front of the body with the hand curved slightly upwards as if to hold something. The hair appears to have been tied at the back of the head with a part hanging down, but the details are obscured by corrosion. There is a very distinct bow, however, at the nape of the neck. There are no indications of anklets being worn. A tang below the feet served to afflix this little figure to a stand. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/073-011-x.png,68.13711556472455,27.32711609513018,Play/ Spiritual
299,073-003-X,10,3,64,-9.7,Late III,Human Figure,Figurine,"Pottery, with a light red wash. Fanshaped portion of head-dress badly damaged, but the well-preserved panniers have  soot-like martks inside. A medallion above the forehead holds the bands supporting the panniers in place and apparently there was once another medallion attached in front of the pannier above the left car. Traces of white plaster still remain in the interstices of the ornamentation. The oval eye-pellets are horizontally set and the mouth carefully shaped. There are the usual tight necklaces, but nothing remains below them.",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/073-003-x.png,68.13672757,27.32667561489865,Play/ Spiritual
536,076-007-X,7,1,14,-30,Early Periods,Human Figure,Figurine,"Pottery, with a red slip. Seated figure of a woman wearing a high, tight neckleace, a fillet round the forehead, and apparently long hanging earings-unless these last are ornaments suspended from the fan-shaped head-dress. The size of the head and neck is out of all proportion to the shapeless body. The base of the figure is slightly rounded, but it stands well nevertheless and may have been used in a board game.",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/076-007-x.png,68.13715852,27.32673193853581,Play/ Spiritual
301,074-022-X,9,8,18,-13.4,Intermediate II,Human Figure,Figurine,"Pottery; no slip. A mask with hollow back, made in a mould and roughly finished behind. The horns seem to be those of a bison, and ears are roughly indicated below them by the addition of strips of clay. Two holes for attachment. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/074-022-x.png,68.13686443,27.327119842504317,Play/ Spiritual
598,079-017-X,7,1,15,-26.8,Early Periods,Animals,Model animal,Pottery; no slip. HUmped bull. Incised work on head; two lines round neck represent a collar or wrinkles in the skin. Both pairs of legs joined. ,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/079-017-x.png,68.13715852,27.32673193853581,Play/ Spiritual
